X,ED,EG,G,D,C,O,P,EU
0,0.09523809523809523,0.023809523809523808,0.0,0.42857142857142855,0.07142857142857142,0.3333333333333333,0.6666666666666666,0.5476190476190477
1,0.0,0.023809523809523808,0.023809523809523808,0.5714285714285714,0.047619047619047616,0.2619047619047619,0.7380952380952381,0.5714285714285714
2,0.21428571428571427,0.0,0.023809523809523808,0.3333333333333333,0.11904761904761904,0.21428571428571427,0.7857142857142857,0.40476190476190477
3,0.16666666666666666,0.07142857142857142,0.09523809523809523,0.40476190476190477,0.047619047619047616,0.2619047619047619,0.7380952380952381,0.5238095238095238
4,0.2619047619047619,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.3333333333333333,0.6666666666666666,0.30952380952380953
5,0.16666666666666666,0.0,0.023809523809523808,0.47619047619047616,0.09523809523809523,0.21428571428571427,0.7857142857142857,0.5714285714285714
6,0.09523809523809523,0.047619047619047616,0.11904761904761904,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.6666666666666666,0.38095238095238093
7,0.09090909090909091,0.0,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.3181818181818182,0.6818181818181818,0.5
8,0.11904761904761904,0.07142857142857142,0.023809523809523808,0.6190476190476191,0.047619047619047616,0.14285714285714285,0.8571428571428571,0.6666666666666666
9,0.0,0.047619047619047616,0.047619047619047616,0.6904761904761905,0.07142857142857142,0.11904761904761904,0.8809523809523809,0.7142857142857143
10,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.7272727272727273,0.09090909090909091,0.18181818181818182,0.8181818181818182,0.7727272727272727
11,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.5454545454545454,0.0,0.36363636363636365,0.6363636363636364,0.5454545454545454
12,0.35714285714285715,0.07142857142857142,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.8095238095238095,0.5476190476190477
13,0.18181818181818182,0.0,0.045454545454545456,0.7272727272727273,0.13636363636363635,0.13636363636363635,0.8636363636363636,0.7727272727272727
14,0.4090909090909091,0.0,0.09090909090909091,0.22727272727272727,0.0,0.45454545454545453,0.5454545454545454,0.45454545454545453
15,0.045454545454545456,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.5,0.5,0.36363636363636365
16,0.09090909090909091,0.045454545454545456,0.0,0.5454545454545454,0.09090909090909091,0.045454545454545456,0.9545454545454546,0.9545454545454546
17,0.09090909090909091,0.0,0.045454545454545456,0.45454545454545453,0.5,0.09090909090909091,0.9090909090909091,0.8181818181818182
18,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.4523809523809524,0.09523809523809523,0.21428571428571427,0.7857142857142857,0.6190476190476191
19,0.13636363636363635,0.045454545454545456,0.0,0.0,0.13636363636363635,0.13636363636363635,0.8636363636363636,0.6363636363636364
20,0.5454545454545454,0.045454545454545456,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.9090909090909091,0.6363636363636364
21,0.2619047619047619,0.16666666666666666,0.047619047619047616,0.07142857142857142,0.14285714285714285,0.19047619047619047,0.8095238095238095,0.5714285714285714
22,0.35714285714285715,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.11904761904761904,0.2857142857142857,0.7142857142857143,0.5476190476190477
23,0.2619047619047619,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.11904761904761904,0.11904761904761904,0.8809523809523809,0.6904761904761905
24,0.16666666666666666,0.0,0.023809523809523808,0.0,0.09523809523809523,0.09523809523809523,0.9047619047619048,0.7619047619047619
25,0.14285714285714285,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.09523809523809523,0.40476190476190477,0.5952380952380952,0.40476190476190477
26,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.0,0.19047619047619047,0.8095238095238095,0.6428571428571429
27,0.047619047619047616,0.0,0.0,0.023809523809523808,0.0,0.2619047619047619,0.7380952380952381,0.6190476190476191
28,0.045454545454545456,0.045454545454545456,0.0,0.0,0.045454545454545456,0.2727272727272727,0.7272727272727273,0.09090909090909091
29,0.09523809523809523,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.35714285714285715,0.6428571428571429,0.11904761904761904
30,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.7727272727272727,0.18181818181818182
31,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.0,0.4090909090909091,0.5909090909090909,0.18181818181818182
32,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.2727272727272727,0.7272727272727273,0.09090909090909091
33,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.0,0.5476190476190477,0.4523809523809524,0.16666666666666666
34,0.045454545454545456,0.0,0.0,0.0,0.0,0.7727272727272727,0.22727272727272727,0.045454545454545456
35,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.5909090909090909,0.4090909090909091,0.18181818181818182
36,0.045454545454545456,0.0,0.0,0.0,0.0,0.22727272727272727,0.7727272727272727,0.13636363636363635
37,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.9090909090909091,0.18181818181818182
38,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.7727272727272727,0.13636363636363635
39,0.13636363636363635,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,0.9090909090909091,0.09090909090909091
40,0.045454545454545456,0.0,0.0,0.0,0.0,0.22727272727272727,0.7727272727272727,0.09090909090909091
41,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.30952380952380953,0.6904761904761905,0.19047619047619047
42,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.18181818181818182,0.8181818181818182,0.09090909090909091
43,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.8636363636363636,0.0
44,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.7727272727272727,0.18181818181818182
45,0.047619047619047616,0.023809523809523808,0.0,0.023809523809523808,0.047619047619047616,0.35714285714285715,0.6428571428571429,0.11904761904761904
46,0.045454545454545456,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.9090909090909091,0.18181818181818182
47,0.09523809523809523,0.023809523809523808,0.0,0.047619047619047616,0.047619047619047616,0.35714285714285715,0.6428571428571429,0.19047619047619047
