X,ED,EG,G,D,C,O,P,EU
44,0.15217391304347827,0.0,0.0,0.0,0.021739130434782608,0.7391304347826086,0.2826086956521739,0.2608695652173913
45,0.1956521739130435,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.6086956521739131,0.41304347826086957,0.34782608695652173
46,0.15217391304347827,0.0,0.0,0.021739130434782608,0.06521739130434782,0.6521739130434783,0.3695652173913043,0.30434782608695654
47,0.15217391304347827,0.0,0.0,0.0,0.06521739130434782,0.6086956521739131,0.41304347826086957,0.34782608695652173
48,0.15217391304347827,0.0,0.021739130434782608,0.0,0.13043478260869565,0.4782608695652174,0.5434782608695652,0.41304347826086957
49,0.10869565217391304,0.0,0.021739130434782608,0.0,0.08695652173913043,0.391304347826087,0.6304347826086957,0.5217391304347826
50,0.17391304347826086,0.0,0.021739130434782608,0.021739130434782608,0.15217391304347827,0.5434782608695652,0.4782608695652174,0.32608695652173914
51,0.08695652173913043,0.0,0.021739130434782608,0.0,0.08695652173913043,0.5,0.5217391304347826,0.3695652173913043
52,0.13043478260869565,0.0,0.021739130434782608,0.0,0.10869565217391304,0.5,0.5217391304347826,0.34782608695652173
53,0.1956521739130435,0.0,0.0,0.0,0.08695652173913043,0.6521739130434783,0.3695652173913043,0.21739130434782608
54,0.17391304347826086,0.0,0.021739130434782608,0.0,0.13043478260869565,0.6739130434782609,0.34782608695652173,0.30434782608695654
55,0.1956521739130435,0.0,0.021739130434782608,0.0,0.06521739130434782,0.6739130434782609,0.34782608695652173,0.2391304347826087
56,0.13043478260869565,0.0,0.0,0.0,0.021739130434782608,0.6086956521739131,0.41304347826086957,0.2826086956521739
57,0.2391304347826087,0.0,0.0,0.0,0.17391304347826086,0.45652173913043476,0.5652173913043478,0.43478260869565216
58,0.30434782608695654,0.0,0.0,0.0,0.08695652173913043,0.5,0.5217391304347826,0.3695652173913043
59,0.391304347826087,0.0,0.0,0.0,0.15217391304347827,0.391304347826087,0.6304347826086957,0.45652173913043476
60,0.2826086956521739,0.0,0.021739130434782608,0.0,0.15217391304347827,0.5652173913043478,0.45652173913043476,0.30434782608695654
61,0.2608695652173913,0.021739130434782608,0.0,0.0,0.08695652173913043,0.5217391304347826,0.5,0.41304347826086957
62,0.2391304347826087,0.021739130434782608,0.021739130434782608,0.0,0.30434782608695654,0.32608695652173914,0.6956521739130435,0.5869565217391305
63,0.2391304347826087,0.021739130434782608,0.0,0.0,0.13043478260869565,0.45652173913043476,0.5652173913043478,0.391304347826087
64,0.2608695652173913,0.0,0.021739130434782608,0.0,0.10869565217391304,0.41304347826086957,0.6086956521739131,0.4782608695652174
65,0.2608695652173913,0.0,0.021739130434782608,0.021739130434782608,0.32608695652173914,0.30434782608695654,0.717391304347826,0.5869565217391305
66,0.2391304347826087,0.0,0.0,0.021739130434782608,0.21739130434782608,0.45652173913043476,0.5652173913043478,0.43478260869565216
67,0.45652173913043476,0.0,0.021739130434782608,0.0,0.10869565217391304,0.41304347826086957,0.6086956521739131,0.5434782608695652
68,0.2391304347826087,0.0,0.021739130434782608,0.10869565217391304,0.15217391304347827,0.5,0.5217391304347826,0.3695652173913043
69,0.21739130434782608,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.6739130434782609,0.34782608695652173,0.2826086956521739
70,0.17391304347826086,0.0,0.021739130434782608,0.0,0.06521739130434782,0.7391304347826086,0.2826086956521739,0.21739130434782608
71,0.15384615384615385,0.0,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.717948717948718,0.3076923076923077,0.20512820512820512
72,0.15217391304347827,0.0,0.043478260869565216,0.0,0.021739130434782608,0.782608695652174,0.2391304347826087,0.1956521739130435
73,0.15217391304347827,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.6956521739130435,0.32608695652173914,0.2391304347826087
74,0.15217391304347827,0.0,0.0,0.021739130434782608,0.021739130434782608,0.782608695652174,0.2391304347826087,0.15217391304347827
75,0.17777777777777778,0.022222222222222223,0.0,0.022222222222222223,0.06666666666666667,0.7333333333333333,0.28888888888888886,0.24444444444444444
76,0.17777777777777778,0.0,0.0,0.0,0.0,0.8,0.2222222222222222,0.15555555555555556
77,0.17391304347826086,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.7608695652173914,0.2608695652173913,0.1956521739130435
78,0.2391304347826087,0.0,0.0,0.0,0.06521739130434782,0.6521739130434783,0.3695652173913043,0.2608695652173913
79,0.15217391304347827,0.021739130434782608,0.0,0.0,0.043478260869565216,0.717391304347826,0.30434782608695654,0.1956521739130435
80,0.17391304347826086,0.0,0.0,0.0,0.021739130434782608,0.717391304347826,0.30434782608695654,0.21739130434782608
81,0.20512820512820512,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.6666666666666666,0.358974358974359,0.15384615384615385
82,0.13043478260869565,0.0,0.021739130434782608,0.0,0.043478260869565216,0.782608695652174,0.2391304347826087,0.15217391304347827
83,0.13043478260869565,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.8478260869565217,0.17391304347826086,0.13043478260869565
84,0.17391304347826086,0.0,0.021739130434782608,0.0,0.06521739130434782,0.717391304347826,0.30434782608695654,0.1956521739130435
85,0.17391304347826086,0.0,0.043478260869565216,0.0,0.0,0.7391304347826086,0.2826086956521739,0.1956521739130435
86,0.15217391304347827,0.0,0.0,0.0,0.0,0.8043478260869565,0.21739130434782608,0.21739130434782608
87,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.717391304347826,0.30434782608695654,0.10869565217391304
88,0.15217391304347827,0.043478260869565216,0.021739130434782608,0.0,0.08695652173913043,0.6739130434782609,0.34782608695652173,0.17391304347826086
89,0.2826086956521739,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.5869565217391305,0.43478260869565216,0.17391304347826086
90,0.15217391304347827,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.10869565217391304,0.6086956521739131,0.41304347826086957,0.21739130434782608
91,0.15217391304347827,0.021739130434782608,0.021739130434782608,0.0,0.13043478260869565,0.6521739130434783,0.3695652173913043,0.21739130434782608
