url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
bEbwmJy3xW8,,NA,regular,2024-05-04T19:07:44.742Z,,,Tibo InShape,6000,0,1,
efez1acxx50,,NA,proposal,2024-05-04T19:07:46.391Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
SbU4oRFVtV4,,NA,proposal,2024-05-04T19:07:47.790Z,,,Investigations et Enquêtes,0,0,1,bEbwmJy3xW8
_oBV-SiOl7c,,NA,proposal,2024-05-04T19:07:47.924Z,,,Hugoposé,0,0,1,bEbwmJy3xW8
LnBPyadyJl8,,NA,proposal,2024-05-04T19:07:47.943Z,,,ARTE,0,0,1,bEbwmJy3xW8
tTOTfVqG9OE,,NA,proposal,2024-05-04T19:07:47.960Z,,,josselin provost,0,0,1,bEbwmJy3xW8
Cvd_3_vxLuk,,NA,proposal,2024-05-04T19:07:47.977Z,,,beIN SPORTS France,0,0,1,bEbwmJy3xW8
Q9zvNfbRJOI,,NA,proposal,2024-05-04T19:07:47.995Z,,,Ludovic B,0,0,1,bEbwmJy3xW8
AuU4aONHTQg,,NA,proposal,2024-05-04T19:07:48.020Z,,,Claire,0,0,1,bEbwmJy3xW8
Pv0iVoSZzN8,,NA,proposal,2024-05-04T19:07:48.054Z,,,MrBeast,0,0,1,bEbwmJy3xW8
B4rnWE0C3ns,,NA,proposal,2024-05-04T19:07:48.081Z,,,"BLAST, Le souffle de linfo",0,0,1,bEbwmJy3xW8
3yz6kiv-FYc,,NA,proposal,2024-05-04T19:07:48.142Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
56ph-RTeZjw,,NA,proposal,2024-05-04T19:07:48.161Z,,,AILLEURS. ▸ reportages voyages,0,0,1,bEbwmJy3xW8
-cxeGMV-PhM,,NA,proposal,2024-05-04T19:07:48.194Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
XiWN5Yk2Rug,,NA,proposal,2024-05-04T19:07:48.225Z,,,Immersion ▸ reportages et documentaires,0,0,1,bEbwmJy3xW8
s5AiYBpYpkw,,NA,proposal,2024-05-04T19:07:48.249Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
vvX-1zFjqAg,,NA,proposal,2024-05-04T19:07:48.296Z,,,RMCSport,0,0,1,bEbwmJy3xW8
Nzq4IdUeuY0,,NA,proposal,2024-05-04T19:07:48.327Z,,,LEGEND,0,0,1,bEbwmJy3xW8
CsypIF2PxhU,,NA,proposal,2024-05-04T19:07:48.346Z,,,Henry Tran,0,0,1,bEbwmJy3xW8
y2qJMhRDZhg,,NA,proposal,2024-05-04T19:07:48.374Z,,,Latelier de Roxane,0,0,1,bEbwmJy3xW8
wgRKHvMuido,,NA,proposal,2024-05-04T19:07:48.397Z,,,Police Action,0,0,1,bEbwmJy3xW8
8MzJrg_tZXo,,NA,proposal,2024-05-04T19:07:48.420Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
QU33k2vaJ20,,NA,proposal,2024-05-04T19:07:48.440Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
