url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
HR_UZhz9dwQ,Européennes: Bardella a-t-il tué le match ?,Le Figaro,regular,2024-05-08T15:44:20.289Z,,6000,0,1,
TmIVC9AGTuo,  Jordan Bardella : LEurope doit mettre fin à une forme de naïveté à légard de la mondialisation,France Inter,proposal,2024-05-08T15:44:20.574Z,,0,0,1,HR_UZhz9dwQ
v3tMSl6Fhfg,  Européennes J-30 : le point de vue de Jérôme Fourquet,Le Figaro,proposal,2024-05-08T15:44:20.595Z,,0,0,1,HR_UZhz9dwQ
x5tx85IJWFQ,  Dissolution : Marion Maréchal accuse Bardella de mentir aux Français,Public Sénat,proposal,2024-05-08T15:44:20.621Z,,0,0,1,HR_UZhz9dwQ
t-WeuFES0LM,  Franz-Olivier Giesbert sur Emmanuel Macron : « C’est la génération TPMG : tout pour ma gueule »,Europe 1,proposal,2024-05-08T15:44:20.640Z,,0,0,1,HR_UZhz9dwQ
UDooQ8uFRvo,  [MARCHÉ DE LARMEMENT] Comment la France a dépassé la Russie,Xavier Tytelman,proposal,2024-05-08T15:44:20.654Z,,0,0,1,HR_UZhz9dwQ
Vl1QApX8--E,  Grand jury - Européennes 2024 : le grand débat | Évènement - 05/05/2024,LCP - Assemblée nationale,proposal,2024-05-08T15:44:20.670Z,,0,0,1,HR_UZhz9dwQ
k3iCmBD4Z_A,  Le face-à-face avec Jordan Bardella - #OEED 16 octobre 2021,On est en direct,proposal,2024-05-08T15:44:20.743Z,,0,0,1,HR_UZhz9dwQ
5ddvpTnRFt0,  Comment expliquer le succès du RN ? L’analyse d’Arnaud Benedetti,Le Figaro,proposal,2024-05-08T15:44:20.759Z,,0,0,1,HR_UZhz9dwQ
ghaGA3ZrvmU,"  Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann",France Inter,proposal,2024-05-08T15:44:20.772Z,,0,0,1,HR_UZhz9dwQ
OHIV3chiDwc,  Des troupes russes massées aux frontières nord-est,LCI,proposal,2024-05-08T15:44:20.784Z,,0,0,1,HR_UZhz9dwQ
2237v_tTvsQ,  International : que pèse encore la France ?,Public Sénat,proposal,2024-05-08T15:44:20.796Z,,0,0,1,HR_UZhz9dwQ
2eRsM9vS8hw,  Le Grand Jury - Européennes : le grand débat (lintégrale),RTL  ,proposal,2024-05-08T15:44:20.806Z,,0,0,1,HR_UZhz9dwQ
RUN4gH6kXZ8,  Léducation au péril du wokisme et de lislamo-gauchisme I Gilles Kepel face à Jean-Michel Blanquer,Le Figaro,proposal,2024-05-08T15:44:20.818Z,,0,0,1,HR_UZhz9dwQ
OY2WvPg35-Y,  Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité,BFMTV,proposal,2024-05-08T15:44:20.838Z,,0,0,1,HR_UZhz9dwQ
itACgKWvUOs,"  Russie, Chine, Turquie, Inde, Iran... Les nouveaux empires ?",Le Figaro,proposal,2024-05-08T15:44:20.867Z,,0,0,1,HR_UZhz9dwQ
_xaQo86CyDE,"  Échanges tendus entre Louis Boyard et François-Xavier Bellamy (7 mai 2024, Paris, France) [4K]",CLPRESS / Agence de presse,proposal,2024-05-08T15:44:20.879Z,,0,0,1,HR_UZhz9dwQ
2ftxAbXMEOA,  France Télévisions a-t-il peur de la victoire du RN aux élections européennes ?,CYRIL HANOUNA,proposal,2024-05-08T15:44:20.891Z,,0,0,1,HR_UZhz9dwQ
n9jqXxq-d5A,  Pascal Praud - Parents séparés : Emmanuel Macron envisage un « devoir de visite » pour les pères …,Europe 1,proposal,2024-05-08T15:44:20.903Z,,0,0,1,HR_UZhz9dwQ
LiGiBdHVSOU,  Brest : Les marins ont-ils épousé des espionnes chinoises ?,LCI,proposal,2024-05-08T15:44:20.915Z,,0,0,1,HR_UZhz9dwQ
nb4cjm8PKSQ,  Israël-Palestine: Netanyahou est-il lhomme de la situation ?,Le Figaro,proposal,2024-05-08T15:44:20.934Z,,0,0,1,HR_UZhz9dwQ
oQpryKlWYjY,Débat G. Attal / J. Bardella - Replay du 20H de TF1,TF1 INFO,regular,2024-05-08T15:44:31.470Z,,6000,1,2,
l4sgGLnIcwo,  Européennes: suivez le grand débat entre Jordan Bardella et Manuel Valls,Le Figaro,proposal,2024-05-08T15:44:31.704Z,,0,1,2,oQpryKlWYjY
OYFqoS5EfmM,"  Le débat J. Bardella / O. Véran, lintégrale en Replay",LCI,proposal,2024-05-08T15:44:31.723Z,,0,1,2,oQpryKlWYjY
oOdXYFGohf0,  Jordan Bardella répond à Eric Dupond-Moretti sur le tacle à Marine Le Pen !,Touche pas à mon poste !,proposal,2024-05-08T15:44:31.739Z,,0,1,2,oQpryKlWYjY
OdCvq3ViEsM,"  Mathilde Panot/Marion Maréchal, le débat",BFMTV,proposal,2024-05-08T15:44:31.802Z,,0,1,2,oQpryKlWYjY
U-y_lzOfd6A,  Larrivée de la flamme olympique à Marseille,TF1 INFO,proposal,2024-05-08T15:44:31.838Z,,0,1,2,oQpryKlWYjY
mw4L2xmEtS8,"  Jordan Bardella face à Pascal Praud : Drame de Crépol, traitement médiatique, vie privée...",Europe 1,proposal,2024-05-08T15:44:31.850Z,,0,1,2,oQpryKlWYjY
7cRFmYkNIK0,  Le vif échange entre Clémentine Autain et Jordan Bardella sur les tenues religieuses à lécole,BFMTV,proposal,2024-05-08T15:44:31.864Z,,0,1,2,oQpryKlWYjY
ghaGA3ZrvmU,"  Le débat des européennes, avec Jordan Bardella et Raphaël Glucksmann",France Inter,proposal,2024-05-08T15:44:31.887Z,,0,1,2,oQpryKlWYjY
MH30gpjYc3A,  Jordan Bardella aime bien Gabriel Attal ?,CYRIL HANOUNA,proposal,2024-05-08T15:44:31.903Z,,0,1,2,oQpryKlWYjY
OY2WvPg35-Y,  Européennes: le premier débat entre Jordan Bardella et Valérie Hayer en intégralité,BFMTV,proposal,2024-05-08T15:44:31.918Z,,0,1,2,oQpryKlWYjY
yssF2SYV8Uc,  Emmanuel Macron/Marine Le Pen : qui a fait la meilleure campagne ?,Touche pas à mon poste !,proposal,2024-05-08T15:44:31.930Z,,0,1,2,oQpryKlWYjY
qJ_J4UcECiw,  🔴 EN DIRECT - Jordan Bardella face aux Grandes Gueules !,RMC,proposal,2024-05-08T15:44:31.943Z,,0,1,2,oQpryKlWYjY
70_vcb0EQtk,"  🔴 DIRECT - Lintégrale de linterview de Jordan Bardella, président du RN, sur RMC",RMC,proposal,2024-05-08T15:44:31.954Z,,0,1,2,oQpryKlWYjY
