url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
bEbwmJy3xW8,,NA,regular,2024-05-04T19:01:27.438Z,,,Tibo InShape,6000,0,1,
efez1acxx50,,NA,proposal,2024-05-04T19:01:29.642Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
3yz6kiv-FYc,,NA,proposal,2024-05-04T19:01:29.734Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
_oBV-SiOl7c,,NA,proposal,2024-05-04T19:01:29.837Z,,,Hugoposé,0,0,1,bEbwmJy3xW8
56ph-RTeZjw,,NA,proposal,2024-05-04T19:01:29.900Z,,,AILLEURS. ▸ reportages voyages,0,0,1,bEbwmJy3xW8
nJykxhDQaTg,,NA,proposal,2024-05-04T19:01:29.952Z,,,Un rappel pour tous,0,0,1,bEbwmJy3xW8
Cvd_3_vxLuk,,NA,proposal,2024-05-04T19:01:30.046Z,,,beIN SPORTS France,0,0,1,bEbwmJy3xW8
Pv0iVoSZzN8,,NA,proposal,2024-05-04T19:01:30.102Z,,,MrBeast,0,0,1,bEbwmJy3xW8
zPSwsjI4SBI,,NA,proposal,2024-05-04T19:01:30.164Z,,,Notre Éternité ,0,0,1,bEbwmJy3xW8
B4rnWE0C3ns,,NA,proposal,2024-05-04T19:01:30.226Z,,,"BLAST, Le souffle de linfo",0,0,1,bEbwmJy3xW8
Q9zvNfbRJOI,,NA,proposal,2024-05-04T19:01:30.311Z,,,Ludovic B,0,0,1,bEbwmJy3xW8
45j6nGVKTxI,,NA,proposal,2024-05-04T19:01:30.366Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
8MzJrg_tZXo,,NA,proposal,2024-05-04T19:01:30.424Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
NFGKkYjjsyI,,NA,proposal,2024-05-04T19:01:30.478Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
XiWN5Yk2Rug,,NA,proposal,2024-05-04T19:01:30.517Z,,,Immersion ▸ reportages et documentaires,0,0,1,bEbwmJy3xW8
SbU4oRFVtV4,,NA,proposal,2024-05-04T19:01:30.586Z,,,Investigations et Enquêtes,0,0,1,bEbwmJy3xW8
Nzq4IdUeuY0,,NA,proposal,2024-05-04T19:01:30.639Z,,,LEGEND,0,0,1,bEbwmJy3xW8
s5AiYBpYpkw,,NA,proposal,2024-05-04T19:01:30.686Z,,,Tibo InShape,0,0,1,bEbwmJy3xW8
y2qJMhRDZhg,,NA,proposal,2024-05-04T19:01:30.735Z,,,Latelier de Roxane,0,0,1,bEbwmJy3xW8
CsypIF2PxhU,,NA,proposal,2024-05-04T19:01:30.812Z,,,Henry Tran,0,0,1,bEbwmJy3xW8
TJJDDkQ0zzg,,NA,proposal,2024-05-04T19:01:30.900Z,,,Towards Eternity - Français,0,0,1,bEbwmJy3xW8
efez1acxx50,,NA,regular,2024-05-04T19:02:19.578Z,,,Tibo InShape,6000,2,2,
n_z4v6XRq3U,,NA,proposal,2024-05-04T19:02:20.054Z,,,Tibo InShape,0,2,2,efez1acxx50
wi36FqngE68,,NA,proposal,2024-05-04T19:02:20.144Z,,,LEGEND,0,2,2,efez1acxx50
9SnIQD7pCJk,,NA,proposal,2024-05-04T19:02:20.186Z,,,Tibo InShape,0,2,2,efez1acxx50
zA3etFUNYLA,,NA,proposal,2024-05-04T19:02:20.238Z,,,Tibo InShape,0,2,2,efez1acxx50
MsZ6ytJB2jQ,,NA,proposal,2024-05-04T19:02:20.289Z,,,Tibo InShape,0,2,2,efez1acxx50
BgJrWDmayFo,,NA,proposal,2024-05-04T19:02:20.337Z,,,Tibo InShape,0,2,2,efez1acxx50
MV9h664lVdE,,NA,proposal,2024-05-04T19:02:20.419Z,,,Tibo InShape,0,2,2,efez1acxx50
IEuf2N78eA8,,NA,proposal,2024-05-04T19:02:20.479Z,,,Tibo InShape,0,2,2,efez1acxx50
s5AiYBpYpkw,,NA,proposal,2024-05-04T19:02:20.499Z,,,Tibo InShape,0,2,2,efez1acxx50
k6uu2L2RRV4,,NA,proposal,2024-05-04T19:02:20.532Z,,,Tibo InShape,0,2,2,efez1acxx50
AM9nd1pqmeI,,NA,proposal,2024-05-04T19:02:20.563Z,,,Tibo InShape,0,2,2,efez1acxx50
-RT4oD2s2go,,NA,proposal,2024-05-04T19:02:20.580Z,,,Tibo InShape,0,2,2,efez1acxx50
Vnk8NZ0sQbE,,NA,proposal,2024-05-04T19:02:20.622Z,,,Mcfly et Carlito,0,2,2,efez1acxx50
ewjvE3a7Vbw,,NA,proposal,2024-05-04T19:02:20.687Z,,,CYRIL HANOUNA,0,2,2,efez1acxx50
saFoLZwfC98,,NA,proposal,2024-05-04T19:02:20.793Z,,,LEGEND,0,2,2,efez1acxx50
SbU4oRFVtV4,,NA,proposal,2024-05-04T19:02:20.817Z,,,Investigations et Enquêtes,0,2,2,efez1acxx50
HCR894EJwb0,,NA,proposal,2024-05-04T19:02:20.883Z,,,Tibo InShape,0,2,2,efez1acxx50
VtW_cYh-Hyk,,NA,proposal,2024-05-04T19:02:20.907Z,,,Tibo InShape,0,2,2,efez1acxx50
78Fw3nY3y7w,,NA,proposal,2024-05-04T19:02:20.947Z,,,Ça commence aujourdhui,0,2,2,efez1acxx50
8MzJrg_tZXo,,NA,proposal,2024-05-04T19:02:20.988Z,,,Tibo InShape,0,2,2,efez1acxx50
