url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
2rlvbyfF0zg,0.0,NA,homepage,2022-06-20T09:07:10.931Z,0.0,,Roger et ses humains,0.0,0,0,
GLNtbkv4pX0,1.0,NA,homepage,2022-06-20T09:07:10.981Z,0.0,,Haa Taa Deep,0.0,0,0,
zbNWCv2tmYo,2.0,NA,homepage,2022-06-20T09:07:10.993Z,0.0,,Amixem,0.0,0,0,
wS8kBuKX1eg,3.0,NA,homepage,2022-06-20T09:07:11.001Z,0.0,,HugoDécrypte - Actus du jour,0.0,0,0,
5D8KR6_wPU0,4.0,NA,homepage,2022-06-20T09:07:11.010Z,0.0,,Acoustic Greatest Hits.,0.0,0,0,
ErRMumrBKAM,5.0,NA,homepage,2022-06-20T09:07:11.020Z,0.0,,Le Monde à L'Envers,0.0,0,0,
vbh2dEURlXY,6.0,NA,homepage,2022-06-20T09:07:11.030Z,0.0,,LCI,0.0,0,0,
dqyxGh2Ps8w,7.0,NA,homepage,2022-06-20T09:07:11.040Z,0.0,,Darko,0.0,0,0,
sKdfhsyTs7g,8.0,NA,homepage,2022-06-20T09:07:11.048Z,0.0,,Le Point,0.0,0,0,
p8aBf6K5bkU,9.0,NA,homepage,2022-06-20T09:07:11.057Z,0.0,,euronews (en français),0.0,0,0,
oXC68JqodN8,10.0,NA,homepage,2022-06-20T09:07:11.065Z,0.0,,Europe 1,0.0,0,0,
Mg5VSjJpEdg,11.0,NA,homepage,2022-06-20T09:07:11.074Z,0.0,,Europe 1,0.0,0,0,
1h6avqipcTM,12.0,NA,homepage,2022-06-20T09:07:11.082Z,0.0,,Europe 1,0.0,0,0,
7H6-dCS_D0s,13.0,NA,homepage,2022-06-20T09:07:11.092Z,0.0,,RMC,0.0,0,0,
D_dTJh9cUes,14.0,NA,homepage,2022-06-20T09:07:11.100Z,0.0,,FRANCE 24,0.0,0,0,
vxz8LDq3b6c,15.0,NA,homepage,2022-06-20T09:07:11.112Z,0.0,,FRANCE 24,0.0,0,0,
rtOGQm-n7Eg,16.0,NA,homepage,2022-06-20T09:07:11.120Z,0.0,,official  lavkush 2,0.0,0,0,
v5pgiXol8I8,17.0,NA,homepage,2022-06-20T09:07:11.129Z,0.0,,Mcfly et Carlito,0.0,0,0,
XdGE3AW-qdw,18.0,NA,homepage,2022-06-20T09:07:11.137Z,0.0,,SQUEEZIE,0.0,0,0,
m80E1K75vDI,19.0,NA,homepage,2022-06-20T09:07:11.146Z,0.0,,Quiet Quest - Study Music,0.0,0,0,
W-Xk4ZUW-ko,20.0,NA,homepage,2022-06-20T09:07:11.155Z,0.0,,SQUEEZIE,0.0,0,0,
8kzU3gF92o0,21.0,NA,homepage,2022-06-20T09:07:11.163Z,0.0,,Océane,0.0,0,0,
HPIh4EX_7JQ,22.0,NA,homepage,2022-06-20T09:07:11.172Z,0.0,,Michou,0.0,0,0,
vh4TCR2k9ig,23.0,NA,homepage,2022-06-20T09:07:11.183Z,0.0,,GMK,0.0,0,0,
0PL0MVK-zx0,24.0,NA,homepage,2022-06-20T09:07:11.192Z,0.0,,Marc vers l'Agriculture de Conservation,0.0,0,0,
z2YL2BBrOnE,25.0,NA,homepage,2022-06-20T09:07:11.202Z,0.0,,Studio Bagel,0.0,0,0,
ngAfjzi5hto,26.0,NA,homepage,2022-06-20T09:07:11.211Z,0.0,,Mastu,0.0,0,0,
z2lFEZw3Gzs,27.0,NA,homepage,2022-06-20T09:07:11.219Z,0.0,,Sofyan,0.0,0,0,
Eeb37PfClwI,28.0,NA,homepage,2022-06-20T09:07:11.227Z,0.0,,Pieds Carrés,0.0,0,0,
KZwHixxG-0g,29.0,NA,homepage,2022-06-20T09:07:11.235Z,0.0,,Sheshounet,0.0,0,0,
myWHQgZB9Ng,30.0,NA,homepage,2022-06-20T09:07:11.245Z,0.0,,FORMULA 1,0.0,0,0,
sL1LoSZhvxQ,31.0,NA,homepage,2022-06-20T09:07:11.252Z,0.0,,Fresh LaDouille,0.0,0,0,
p9gpouZp2QA,32.0,NA,homepage,2022-06-20T09:07:11.261Z,0.0,,Miracle Music,0.0,0,0,
vTkUlqFqWpc,33.0,NA,homepage,2022-06-20T09:07:11.270Z,0.0,,JAZZ & BLUES,0.0,0,0,
KH13Q0Bfc0w,34.0,NA,homepage,2022-06-20T09:07:11.278Z,0.0,,Sir Gibsy,0.0,0,0,
d1HUFPBWUh4,35.0,NA,homepage,2022-06-20T09:07:11.286Z,0.0,,Mcfly et Carlito la chaîne secondaire,0.0,0,0,
NJJNGSEz2WM,36.0,NA,homepage,2022-06-20T09:07:11.295Z,0.0,,Adrien Quatennens,0.0,0,0,
tQ4u7r_EDTk,37.0,NA,homepage,2022-06-20T09:07:11.303Z,0.0,,Wankil Studio - Laink et Terracid,0.0,0,0,
JaGnUBYUzhA,38.0,NA,homepage,2022-06-20T09:07:11.312Z,0.0,,Armée de Terre,0.0,0,0,
36YnV9STBqc,39.0,NA,homepage,2022-06-20T09:07:11.320Z,0.0,,The Good Life Radio x Sensual Musique,0.0,0,0,
hJ8SZJ5bGEY,40.0,NA,homepage,2022-06-20T09:07:11.329Z,0.0,,Cyprien,0.0,0,0,
6rYWeyTb0xU,41.0,NA,homepage,2022-06-20T09:07:11.338Z,0.0,,Lucid Dream,0.0,0,0,
rrvEAGYhwpc,42.0,NA,homepage,2022-06-20T09:07:11.346Z,0.0,,Le Monde à L'Envers,0.0,0,0,
irmjkT-cu9I,43.0,NA,homepage,2022-06-20T09:07:11.355Z,0.0,,JOYCA,0.0,0,0,
ndVxD9u95Z0,44.0,NA,homepage,2022-06-20T09:07:11.363Z,0.0,,Deep Mood.,0.0,0,0,
HL8Er3cP2b4,45.0,NA,homepage,2022-06-20T09:07:11.372Z,0.0,,Xiimo,0.0,0,0,
AGINmVnr734,46.0,NA,homepage,2022-06-20T09:07:11.380Z,0.0,,Nota Bene,0.0,0,0,
J6ZY0aAPvDU,47.0,NA,homepage,2022-06-20T09:07:11.390Z,0.0,,The Secret Life of my Hamster,0.0,0,0,
vwc66Hj6ugQ,48.0,NA,homepage,2022-06-20T09:07:11.398Z,0.0,,SQUEEZIE GAMING,0.0,0,0,
baK68sHeCDM,49.0,NA,homepage,2022-06-20T09:07:11.407Z,0.0,,Police Action,0.0,0,0,
eizMA9Nk-5Q,50.0,NA,homepage,2022-06-20T09:07:11.415Z,0.0,,Aminematue,0.0,0,0,
svgecwH-FCU,51.0,NA,homepage,2022-06-20T09:07:11.424Z,0.0,,TKHD,0.0,0,0,
0Qr7sP7G5RQ,52.0,NA,homepage,2022-06-20T09:07:11.432Z,0.0,,Marwa Loud,0.0,0,0,
sIEPyDVMQqA,53.0,NA,homepage,2022-06-20T09:07:11.441Z,0.0,,Amixem,0.0,0,0,
h5ZyQYr6EbI,54.0,NA,homepage,2022-06-20T09:07:11.449Z,0.0,,Europe 1,0.0,0,0,
B4_TG5jv1jY,55.0,NA,homepage,2022-06-20T09:07:11.457Z,0.0,,Wankil Studio - Laink et Terracid,0.0,0,0,
AfzhfvBCrYQ,56.0,NA,homepage,2022-06-20T09:07:11.469Z,0.0,,Thinkerview,0.0,0,0,
DhlRgwdDc-E,57.0,NA,homepage,2022-06-20T09:07:11.478Z,0.0,,TED-Ed,0.0,0,0,
F4FkCMUaeps,58.0,NA,homepage,2022-06-20T09:07:11.487Z,0.0,,Yes vous aime,0.0,0,0,
KB9dso-h_Es,59.0,NA,homepage,2022-06-20T09:07:11.503Z,0.0,,RapMusicHD,0.0,0,0,
N5_huaN1mGk,60.0,NA,homepage,2022-06-20T09:07:11.515Z,0.0,,CANAL+,0.0,0,0,
SiYsNVy1ku4,61.0,NA,homepage,2022-06-20T09:07:11.525Z,0.0,,Yann Piette,0.0,0,0,
5qap5aO4i9A,62.0,NA,homepage,2022-06-20T09:07:11.535Z,0.0,,Lofi Girl,0.0,0,0,
wPy6musbUUc,63.0,NA,homepage,2022-06-20T09:07:11.543Z,0.0,,ArtSoccer,0.0,0,0,
x0MwXUNhXKc,64.0,NA,homepage,2022-06-20T09:07:11.551Z,0.0,,A piece of film,0.0,0,0,
xeQCRKXiRpo,65.0,NA,homepage,2022-06-20T09:07:11.559Z,0.0,,FORMULA 1,0.0,0,0,
JNSOPEk4T4I,66.0,NA,homepage,2022-06-20T09:07:11.567Z,0.0,,Marco Razax 🅥,0.0,0,0,
NGlLOqN-7wg,67.0,NA,homepage,2022-06-20T09:07:11.575Z,0.0,,MichouOff,0.0,0,0,
NvtHfCuVxJ8,68.0,NA,homepage,2022-06-20T09:07:11.584Z,0.0,,52 minutes,0.0,0,0,
eav2AFzuLF8,69.0,NA,homepage,2022-06-20T09:07:11.592Z,0.0,,Mcfly et Carlito,0.0,0,0,
ApL6NZw-pTM,70.0,NA,homepage,2022-06-20T09:07:11.600Z,0.0,,Dr Nozman,0.0,0,0,
Q1XGvU_TEHc,71.0,NA,homepage,2022-06-20T09:07:11.608Z,0.0,,Aminematue,0.0,0,0,
ZaNG3Dojvs4,72.0,NA,homepage,2022-06-20T09:07:11.617Z,0.0,,Sud Radio,0.0,0,0,
3-7awEoj6Ck,73.0,NA,homepage,2022-06-20T09:07:11.625Z,0.0,,Québec Test,0.0,0,0,
eaNj76vkqOY,74.0,NA,homepage,2022-06-20T09:07:11.632Z,0.0,,Montreux Comedy,0.0,0,0,
i8fRCkq5tbw,75.0,NA,homepage,2022-06-20T09:07:11.640Z,0.0,,aespa,0.0,0,0,
q0Z21gFldok,76.0,NA,homepage,2022-06-20T09:07:11.649Z,0.0,,Juju Fitcats,0.0,0,0,
jpfYDzOm6us,77.0,NA,homepage,2022-06-20T09:07:11.656Z,0.0,,Kənd Həyatı,0.0,0,0,
cnoGFoEsjfU,78.0,NA,homepage,2022-06-20T09:07:11.666Z,0.0,,France Inter,0.0,0,0,
RG9TMn1FJzc,79.0,NA,homepage,2022-06-20T09:07:11.674Z,0.0,,BBC,0.0,0,0,
Ry3l-p1hqVo,80.0,NA,homepage,2022-06-20T09:07:11.681Z,0.0,,LUCKY MUSIQUE,0.0,0,0,
JUm5v8mp9jY,81.0,NA,homepage,2022-06-20T09:07:11.690Z,0.0,,Abdoulaye Sarr,0.0,0,0,
bc7HLt9-IuA,82.0,NA,homepage,2022-06-20T09:07:11.698Z,0.0,,Lena Situations,0.0,0,0,
aefHHOUM_ds,83.0,NA,homepage,2022-06-20T09:07:11.705Z,0.0,,Classic Mr Bean,0.0,0,0,
HnnKJoaur-0,84.0,NA,homepage,2022-06-20T09:07:11.713Z,0.0,,HHR,0.0,0,0,
hs7wbjp1Kx8,85.0,NA,homepage,2022-06-20T09:07:11.720Z,0.0,,Wankil Studio - Laink et Terracid,0.0,0,0,
qPcm7Q6e0ZM,86.0,NA,homepage,2022-06-20T09:07:11.729Z,0.0,,DirtyBiology,0.0,0,0,
gVaA1ROGEb0,87.0,NA,homepage,2022-06-20T09:07:11.737Z,0.0,,France Inter,0.0,0,0,
PyZ60uVl9Ys,88.0,NA,homepage,2022-06-20T09:07:11.745Z,0.0,,RAPLUME,0.0,0,0,
EEy6GAwFI2E,89.0,NA,homepage,2022-06-20T09:07:11.753Z,0.0,,Les Kassos,0.0,0,0,
QrqVKAPHZjM,90.0,NA,homepage,2022-06-20T09:07:11.761Z,0.0,,SQUEEZIE,0.0,0,0,
30bOd4G3nAQ,91.0,NA,homepage,2022-06-20T09:07:11.769Z,0.0,,JORDAN PERRIGAUD,0.0,0,0,
ktMlWTd8cak,92.0,NA,homepage,2022-06-20T09:07:11.777Z,0.0,,Karolina Protsenko Violin,0.0,0,0,
Zak_e_QB4OU,93.0,NA,homepage,2022-06-20T09:07:11.786Z,0.0,,Michelle Khare,0.0,0,0,
J5soBCRafc8,94.0,NA,homepage,2022-06-20T09:07:11.794Z,0.0,,Ça commence aujourd'hui,0.0,0,0,
d137SkCZws0,95.0,NA,homepage,2022-06-20T09:07:11.802Z,0.0,,Smells Like GASOLINE,0.0,0,0,
T4-rIvTEe3g,96.0,NA,homepage,2022-06-20T09:07:11.809Z,0.0,,Score 90,0.0,0,0,
4TV3E9zqqTQ,97.0,NA,homepage,2022-06-20T09:07:11.817Z,0.0,,Tiakola,0.0,0,0,
a5vg_Yi42Ok,98.0,NA,homepage,2022-06-20T09:07:11.825Z,0.0,,Scuba Jake,0.0,0,0,
liMycl-WioQ,99.0,NA,homepage,2022-06-20T09:07:11.833Z,0.0,,ARTE,0.0,0,0,
Kq28AKD3HWs,100.0,NA,homepage,2022-06-20T09:07:11.841Z,0.0,,BLING !,0.0,0,0,
AIK7fbwhfDc,101.0,NA,homepage,2022-06-20T09:07:11.851Z,0.0,,Fuze III,0.0,0,0,
gzALIXcY4pg,102.0,NA,homepage,2022-06-20T09:07:11.859Z,0.0,,OverSimplified,0.0,0,0,
BJwovrr6XzI,103.0,NA,homepage,2022-06-20T09:07:11.866Z,0.0,,Ninho,0.0,0,0,
oerRDDPMFD0,104.0,NA,homepage,2022-06-20T09:07:11.880Z,0.0,,Origines Media,0.0,0,0,
bel4uNC6wlg,105.0,NA,homepage,2022-06-20T09:07:11.889Z,0.0,,KinoCheck Action,0.0,0,0,
5oQy6uHXLlg,106.0,NA,homepage,2022-06-20T09:07:11.898Z,0.0,,Adetayo,0.0,0,0,
9ftp0hrrIDQ,107.0,NA,homepage,2022-06-20T09:07:11.907Z,0.0,,Vilebrequin,0.0,0,0,
YY_sMHcidAk,108.0,NA,homepage,2022-06-20T09:07:11.917Z,0.0,,Poisson Fécond,0.0,0,0,
P-Cly2fOoas,109.0,NA,homepage,2022-06-20T09:07:11.927Z,0.0,,Téléfoot,0.0,0,0,
gYCmNf9WVAw,110.0,NA,homepage,2022-06-20T09:07:11.936Z,0.0,,Les Duos Impossibles de Jérémy Ferrari,0.0,0,0,
SFRRD0bXJ3Q,111.0,NA,homepage,2022-06-20T09:07:11.946Z,0.0,,Les Cahiers d'Esther,0.0,0,0,
xC8fNydumzs,112.0,NA,homepage,2022-06-20T09:07:11.955Z,0.0,,DORETDEPLATINE,0.0,0,0,
BD44SVoCIFo,113.0,NA,homepage,2022-06-20T09:07:11.964Z,0.0,,WIRED,0.0,0,0,
2Yy7yznESLA,114.0,NA,homepage,2022-06-20T09:07:11.972Z,0.0,,Food Story,0.0,0,0,
gmcZ7oFZm90,115.0,NA,homepage,2022-06-20T09:07:11.981Z,0.0,,Wankil Studio - Laink et Terracid,0.0,0,0,
CYYtLXfquy0,116.0,NA,homepage,2022-06-20T09:07:11.992Z,0.0,,TrailerSpot,0.0,0,0,
jQI5jD6ujXs,117.0,NA,homepage,2022-06-20T09:07:12.002Z,0.0,,Bazar du Grenier,0.0,0,0,
xk1c02v3U_U,118.0,NA,homepage,2022-06-20T09:07:12.010Z,0.0,,Ziak C.C,0.0,0,0,
Mklf_CK2Vvw,119.0,NA,homepage,2022-06-20T09:07:12.020Z,0.0,,Amixem,0.0,0,0,
80H0fnT8sZs,120.0,NA,homepage,2022-06-20T09:07:12.029Z,0.0,,SQUEEZIE,0.0,0,0,
PJtORUQUrqw,121.0,NA,homepage,2022-06-20T09:07:12.038Z,0.0,,Le Monde à L'Envers,0.0,0,0,
BGnJtst5fSI,122.0,NA,homepage,2022-06-20T09:07:12.047Z,0.0,,Mastulipe,0.0,0,0,
OwGzozxUOwc,123.0,NA,homepage,2022-06-20T09:07:12.056Z,0.0,,ARTE,0.0,0,0,
sLfqapBIqME,124.0,NA,homepage,2022-06-20T09:07:12.065Z,0.0,,Soolking Officiel,0.0,0,0,
CpZBJZYJKFE,125.0,NA,homepage,2022-06-20T09:07:12.075Z,0.0,,Cyprien,0.0,0,0,
IYZZUjSsOpg,126.0,NA,homepage,2022-06-20T09:07:12.083Z,0.0,,Mcfly et Carlito,0.0,0,0,
nT_HuPzc3lw,127.0,NA,homepage,2022-06-20T09:07:12.093Z,0.0,,HugoDécrypte - Actus du jour,0.0,0,0,
ep4Zs9PxUc0,128.0,NA,homepage,2022-06-20T09:07:12.102Z,0.0,,Amixem,0.0,0,0,
g9S2JrvftrY,129.0,NA,homepage,2022-06-20T09:07:12.111Z,0.0,,SQUEEZIE,0.0,0,0,
