url,title,author,type,insertionDate,refreshNB,watchTime,actionNB,videoViewsNB,parent_id
aDANc6xd3wU,LUNION EUROPÉENNE SEST COUCHÉE DEVANT LES LABOS PHARMACEUTIQUES,Manon Aubry,regular,2024-05-11T09:25:48.940Z,,180000,0,1,
ToDyDsjM-38,"
          
          
          
          
            STOP À LA CORRUPTION DES ÉLUS !
          
        ",Manon Aubry,proposal,2024-05-11T09:25:49.205Z,,0,0,1,aDANc6xd3wU
8vx5CagbY7M,"
          
          
          
          
            This plant can save millions of lives (and WHO does not want it)
          
        ",Le Média,proposal,2024-05-11T09:25:49.237Z,,0,0,1,aDANc6xd3wU
k329eMtJijY,"
          
          
          
          
            Policiers blessés par balle dans un commissariat de Paris : ce que lon sait
          
        ",TF1 INFO,proposal,2024-05-11T09:25:49.247Z,,0,0,1,aDANc6xd3wU
e2iAAOMQCWQ,"
          
          
          
          
            La majorité de la communauté internationale soutient lentrée de la Palestine à lONU
          
        ",FRANCE 24,proposal,2024-05-11T09:25:49.253Z,,0,0,1,aDANc6xd3wU
JrsjozczSYc,"
          
          
          
          
            « L’atmosphère est post-apocalyptique » : malgré l’interdiction, ils se promènent sur lA13 fermée
          
        ",Le Parisien,proposal,2024-05-11T09:25:49.258Z,,0,0,1,aDANc6xd3wU
uai4auH29cg,"
          
          
          
          
            Moscou menace : les Français seront des cibles
          
        ",LCI,proposal,2024-05-11T09:25:49.264Z,,0,0,1,aDANc6xd3wU
ZVq2iPdgBOI,"
          
          
          
          
            CEST QUOI LUNION EUROPÉENNE ? - Les essentiels de Jamy
          
        ",Lumni,proposal,2024-05-11T09:25:49.269Z,,0,0,1,aDANc6xd3wU
wPB2fqEldOg,"
          
          
          
          
            VU du 10/05/24 : Inondations au Brésil
          
        ",VU FranceTV,proposal,2024-05-11T09:25:49.274Z,,0,0,1,aDANc6xd3wU
Dqzt6yAmdDE,"
          
          
          
          
            BILL GATES: THE INCREDIBLE SCAM BEHIND ITS FOUNDATION
          
        ",Le Média,proposal,2024-05-11T09:25:49.280Z,,0,0,1,aDANc6xd3wU
5obMUvJNZcs,"
          
          
          
          
            Des aurores boréales observées partout en France vendredi soir
          
        ",Le Point,proposal,2024-05-11T09:25:49.285Z,,0,0,1,aDANc6xd3wU
BWMIsM_RT-w,"
          
          
          
          
            Nucléaire : Poutine menace, Loukachenko en rajoute
          
        ",LCI,proposal,2024-05-11T09:25:49.290Z,,0,0,1,aDANc6xd3wU
7PkEjeveTPQ,"
          
          
          
          
            LCI sur le terrain : la percée russe en images
          
        ",LCI,proposal,2024-05-11T09:25:49.296Z,,0,0,1,aDANc6xd3wU
6hKLNJP-ZYQ,"
          
          
          
          
            Ukraine: la Russie a lancé une offensive terrestre denvergure dans la région de Kharkiv
          
        ",FRANCE 24,proposal,2024-05-11T09:25:49.302Z,,0,0,1,aDANc6xd3wU
A1bN8W2zy6w,"
          
          
          
          
            Tapis rouge pour Xi Jinping en Hongrie • FRANCE 24
          
        ",FRANCE 24,proposal,2024-05-11T09:25:49.308Z,,0,0,1,aDANc6xd3wU
gzPIPifLo-4,"
          
          
          
          
            Opinion Way : où en sont les intentions de vote des Français pour les Européennes ?
          
        ",Europe 1,proposal,2024-05-11T09:25:49.314Z,,0,0,1,aDANc6xd3wU
Goq_Rz-7b8c,"
          
          
          
          
            Manifestation de soutien à un étudiant propalestinien jugé en comparution immédiate | AFP Images
          
        ",AFP,proposal,2024-05-11T09:25:49.320Z,,0,0,1,aDANc6xd3wU
ucuAr611vTo,"
          
          
          
          
            La Russie lance une offensive terrestre dans la région de Kharkiv
          
        ",euronews (en français),proposal,2024-05-11T09:25:49.328Z,,0,0,1,aDANc6xd3wU
xy95Ez9fRmY,"
          
          
          
          
            LES PDG QUI SE GAVENT SONT DES PARASITES !
          
        ",Manon Aubry,proposal,2024-05-11T09:25:49.334Z,,0,0,1,aDANc6xd3wU
SMSm3F6GOUM,"
          
          
          
          
            Nicolas Doze face à Jean-Marc Daniel : Baisse des taux, on y est ?
          
        ",BFM Business,proposal,2024-05-11T09:25:49.340Z,,0,0,1,aDANc6xd3wU
oN2FcCNzdKo,"
          
          
          
          
            Frappes sur Gaza, Washington critique Israël sur la conduite de la guerre
          
        ",Europe 1,proposal,2024-05-11T09:25:49.347Z,,0,0,1,aDANc6xd3wU
PEQSgJ4NEuY,LA RÉACTION DEMMANUEL MACRON EST CELLE DUN ENFANT GÂTÉ - Manon Aubry,Manon Aubry,regular,2024-05-11T09:28:55.455Z,,180000,1,2,
ToDyDsjM-38,"
          
          
          
          
            STOP À LA CORRUPTION DES ÉLUS !
          
        ",Manon Aubry,proposal,2024-05-11T09:28:55.625Z,,0,1,2,PEQSgJ4NEuY
ns1MDS9CVJY,"
          
          
          
          
            Les médias agitent les peurs ? Natacha Polony répond.
          
        ",Le Crayon,proposal,2024-05-11T09:28:55.645Z,,0,1,2,PEQSgJ4NEuY
j0UWiMiFANY,"
          
          
          
          
            AIX-EN-PROVENCE : 2 ÉTUDIANTS COMMUNISTES CONVOQUÉS CAR PRO-PALESTINES !! (Entretien avec la JC13)
          
        ",PaduStream,proposal,2024-05-11T09:28:55.661Z,,0,1,2,PEQSgJ4NEuY
2237v_tTvsQ,"
          
          
          
          
            International : que pèse encore la France ?
          
        ",Public Sénat,proposal,2024-05-11T09:28:55.667Z,,0,1,2,PEQSgJ4NEuY
k329eMtJijY,"
          
          
          
          
            Policiers blessés par balle dans un commissariat de Paris : ce que lon sait
          
        ",TF1 INFO,proposal,2024-05-11T09:28:55.672Z,,0,1,2,PEQSgJ4NEuY
L0NsVrmdvGo,"
          
          
          
          
            Général Michel Yakovleff : Poutine sest engagé dans une guerre qui ne va pas bien pour lui
          
        ",LCI,proposal,2024-05-11T09:28:55.677Z,,0,1,2,PEQSgJ4NEuY
Bil4qkmiWbw,"
          
          
          
          
            La France toujours championne dEurope de lattractivité - Reportage #cdanslair 10.05.2024
          
        ",C dans lair,proposal,2024-05-11T09:28:55.683Z,,0,1,2,PEQSgJ4NEuY
uai4auH29cg,"
          
          
          
          
            Moscou menace : les Français seront des cibles
          
        ",LCI,proposal,2024-05-11T09:28:55.690Z,,0,1,2,PEQSgJ4NEuY
e2iAAOMQCWQ,"
          
          
          
          
            La majorité de la communauté internationale soutient lentrée de la Palestine à lONU
          
        ",FRANCE 24,proposal,2024-05-11T09:28:55.695Z,,0,1,2,PEQSgJ4NEuY
7PkEjeveTPQ,"
          
          
          
          
            LCI sur le terrain : la percée russe en images
          
        ",LCI,proposal,2024-05-11T09:28:55.700Z,,0,1,2,PEQSgJ4NEuY
_xaQo86CyDE,"
          
          
          
          
            Échanges tendus entre Louis Boyard et François-Xavier Bellamy (7 mai 2024, Paris, France) [4K]
          
        ",CLPRESS / Agence de presse,proposal,2024-05-11T09:28:55.705Z,,0,1,2,PEQSgJ4NEuY
LeCgE9Jni-4,"
          
          
          
          
            Vladimir Poutine menace lEurope - Reportage #cdanslair 08.05.2024
          
        ",C dans lair,proposal,2024-05-11T09:28:55.710Z,,0,1,2,PEQSgJ4NEuY
8WzJKg3BXO0,"
          
          
          
          
            BARDELLA EST LE LARBIN DES PATRONS !
          
        ",Manon Aubry,proposal,2024-05-11T09:28:55.716Z,,0,1,2,PEQSgJ4NEuY
6hKLNJP-ZYQ,"
          
          
          
          
            Ukraine: la Russie a lancé une offensive terrestre denvergure dans la région de Kharkiv
          
        ",FRANCE 24,proposal,2024-05-11T09:28:55.721Z,,0,1,2,PEQSgJ4NEuY
gzPIPifLo-4,"
          
          
          
          
            Opinion Way : où en sont les intentions de vote des Français pour les Européennes ?
          
        ",Europe 1,proposal,2024-05-11T09:28:55.726Z,,0,1,2,PEQSgJ4NEuY
wPB2fqEldOg,"
          
          
          
          
            VU du 10/05/24 : Inondations au Brésil
          
        ",VU FranceTV,proposal,2024-05-11T09:28:55.733Z,,0,1,2,PEQSgJ4NEuY
YVwEjuLpbLg,"
          
          
          
          
            A quoi faut-il sattendre à Gaza avec les nouvelles opérations de Tsahal ? - C Ce soir du 8 mai 2024
          
        ",C ce soir,proposal,2024-05-11T09:28:55.737Z,,0,1,2,PEQSgJ4NEuY
JrsjozczSYc,"
          
          
          
          
            « L’atmosphère est post-apocalyptique » : malgré l’interdiction, ils se promènent sur lA13 fermée
          
        ",Le Parisien,proposal,2024-05-11T09:28:55.742Z,,0,1,2,PEQSgJ4NEuY
mxPf0wbuDVA,"
          
          
          
          
            VERS UN COMMUNISME DÉCOLONIAL débat entre HOURIA BOUTELDJA et BERNARD FRIOT
          
        ",Paroles DHonneur,proposal,2024-05-11T09:28:55.749Z,,0,1,2,PEQSgJ4NEuY
BWMIsM_RT-w,"
          
          
          
          
            Nucléaire : Poutine menace, Loukachenko en rajoute
          
        ",LCI,proposal,2024-05-11T09:28:55.754Z,,0,1,2,PEQSgJ4NEuY
