url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
F4FkCMUaeps,0.0,NA,homepage,2022-06-17T15:38:41.896Z,0.0,,Yes vous aime,0.0,0,0,
ndVxD9u95Z0,1.0,NA,homepage,2022-06-17T15:38:41.918Z,0.0,,Deep Mood.,0.0,0,0,
g9S2JrvftrY,2.0,NA,homepage,2022-06-17T15:38:41.929Z,0.0,,SQUEEZIE,0.0,0,0,
UOlSAoNeDSQ,3.0,NA,homepage,2022-06-17T15:38:41.938Z,0.0,,Mediapart,0.0,0,0,
vTkUlqFqWpc,4.0,NA,homepage,2022-06-17T15:38:41.947Z,0.0,,JAZZ & BLUES,0.0,0,0,
eaNj76vkqOY,5.0,NA,homepage,2022-06-17T15:38:41.957Z,0.0,,Montreux Comedy,0.0,0,0,
niiiLDnuRgg,6.0,NA,homepage,2022-06-17T15:38:41.966Z,0.0,,Juju Fitcats,0.0,0,0,
E65W17YLK_Q,7.0,NA,homepage,2022-06-17T15:38:41.976Z,0.0,,Harlem Globetrotters,0.0,0,0,
L2wonwbmTzE,8.0,NA,homepage,2022-06-17T15:38:41.986Z,0.0,,Amixem,0.0,0,0,
fAssPEi5pTs,9.0,NA,homepage,2022-06-17T15:38:41.995Z,0.0,,Michou,0.0,0,0,
36YnV9STBqc,10.0,NA,homepage,2022-06-17T15:38:42.007Z,0.0,,The Good Life Radio x Sensual Musique,0.0,0,0,
RtmtSJSh5sk,11.0,NA,homepage,2022-06-17T15:38:42.017Z,0.0,,The Sun,0.0,0,0,
o3oeMBrbnxk,12.0,NA,homepage,2022-06-17T15:38:42.026Z,0.0,,Tev - Ici Japon,0.0,0,0,
AEHTde32NZY,13.0,NA,homepage,2022-06-17T15:38:42.035Z,0.0,,Fred Van Long,0.0,0,0,
9ftp0hrrIDQ,14.0,NA,homepage,2022-06-17T15:38:42.044Z,0.0,,Vilebrequin,0.0,0,0,
HYxAjLS87o0,15.0,NA,homepage,2022-06-17T15:38:42.055Z,0.0,,Chef Verrecchia,0.0,0,0,
85gW-XY3fSE,16.0,NA,homepage,2022-06-17T15:38:42.064Z,0.0,,Underscore_,0.0,0,0,
QG_yHZDlFqE,17.0,NA,homepage,2022-06-17T15:38:42.077Z,0.0,,orelsan,0.0,0,0,
Kcg0FlB_xnk,18.0,NA,homepage,2022-06-17T15:38:42.086Z,0.0,,Mafiastunting,0.0,0,0,
d137SkCZws0,19.0,NA,homepage,2022-06-17T15:38:42.095Z,0.0,,Smells Like GASOLINE,0.0,0,0,
g-6FER9ltuA,20.0,NA,homepage,2022-06-17T15:38:42.104Z,0.0,,Benjamin Workshop,0.0,0,0,
m8wcMyZUT-c,21.0,NA,homepage,2022-06-17T15:38:42.112Z,0.0,,Scilabus,0.0,0,0,
