url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
V1ZR0WNEiTQ,71.0,NA,homepage,2022-06-17T14:47:16.729Z,0.0,,SQUEEZIE GAMING,0.0,0,0,
xphwtv6N_nk,72.0,NA,homepage,2022-06-17T14:47:16.747Z,0.0,,Positive Energy Relaxation Music,0.0,0,0,
KTt9aBki5UM,73.0,NA,homepage,2022-06-17T14:47:16.765Z,0.0,,Minibricks craft,0.0,0,0,
YjB0EtL6iUw,74.0,NA,homepage,2022-06-17T14:47:16.776Z,0.0,,Ridddle,0.0,0,0,
gdcEUoEDLL4,75.0,NA,homepage,2022-06-17T14:47:16.788Z,0.0,,Charlotte Pouget,0.0,0,0,
w8_sP9UVeww,76.0,NA,homepage,2022-06-17T14:47:16.829Z,0.0,,Radio Rock Music,0.0,0,0,
JXqI8JfQXnE,77.0,NA,homepage,2022-06-17T14:47:16.860Z,0.0,,Merve,0.0,0,0,
wPy6musbUUc,78.0,NA,homepage,2022-06-17T14:47:16.885Z,0.0,,ArtSoccer,0.0,0,0,
vNpl-M3_9_o,79.0,NA,homepage,2022-06-17T14:47:16.908Z,0.0,,PNL,0.0,0,0,
5D8KR6_wPU0,80.0,NA,homepage,2022-06-17T14:47:16.930Z,0.0,,Acoustic Greatest Hits.,0.0,0,0,
QQI-EMeOg1c,81.0,NA,homepage,2022-06-17T14:47:16.953Z,0.0,,Le Média,0.0,0,0,
3pt7paDuVo4,82.0,NA,homepage,2022-06-17T14:47:16.973Z,0.0,,Les Kassos,0.0,0,0,
fKlX47rrFUc,83.0,NA,homepage,2022-06-17T14:47:16.991Z,0.0,,Deep Mood.,0.0,0,0,
c3L0fbtftRY,84.0,NA,homepage,2022-06-17T14:47:17.012Z,0.0,,Online Alarm Kur,0.0,0,0,
qPcm7Q6e0ZM,85.0,NA,homepage,2022-06-17T14:47:17.036Z,0.0,,DirtyBiology,0.0,0,0,
oEmvfTeZ3XY,86.0,NA,homepage,2022-06-17T14:47:17.058Z,0.0,,Midnight Whiskey,0.0,0,0,
T4-rIvTEe3g,87.0,NA,homepage,2022-06-17T14:47:17.089Z,0.0,,Score 90,0.0,0,0,
LBraVzyYDKg,88.0,NA,homepage,2022-06-17T14:47:17.115Z,0.0,,SQUEEZIE,0.0,0,0,
tYf0BoFe9D8,89.0,NA,homepage,2022-06-17T14:47:17.139Z,0.0,,Mr.Heang Update,0.0,0,0,
H5S1M8pG6dU,90.0,NA,homepage,2022-06-17T14:47:17.187Z,0.0,,JoBlo Horror Trailers,0.0,0,0,
ba3ojTDNIfw,91.0,NA,homepage,2022-06-17T14:47:17.223Z,0.0,,HugoDécrypte - Actus du jour,0.0,0,0,
9ftp0hrrIDQ,92.0,NA,homepage,2022-06-17T14:47:17.250Z,0.0,,Vilebrequin,0.0,0,0,
SgW5d1OCD7Q,93.0,NA,homepage,2022-06-17T14:47:17.275Z,0.0,,Investigations et Enquêtes,0.0,0,0,
RG9TMn1FJzc,94.0,NA,homepage,2022-06-17T14:47:17.299Z,0.0,,BBC,0.0,0,0,
Q7Q8CtI9HaE,95.0,NA,homepage,2022-06-17T14:47:17.331Z,0.0,,FreeDawkins,0.0,0,0,
kgx4WGK0oNU,96.0,NA,homepage,2022-06-17T14:47:17.359Z,0.0,,阿鲍Abao,0.0,0,0,
5mGsgSv3yLs,97.0,NA,homepage,2022-06-17T14:47:17.388Z,0.0,,Lolywood,0.0,0,0,
Aa7QJWip2Os,98.0,NA,homepage,2022-06-17T14:47:17.412Z,0.0,,M A R V I N Atmoss'vert,0.0,0,0,
C5BBoMLZc08,99.0,NA,homepage,2022-06-17T14:47:17.446Z,0.0,,Mentissa Musique,0.0,0,0,
gdsUKphmB3Y,100.0,NA,homepage,2022-06-17T14:47:17.477Z,0.0,,NFL,0.0,0,0,
IPb06JfIHLE,101.0,NA,homepage,2022-06-17T14:47:17.504Z,0.0,,Sud Radio,0.0,0,0,
Prq99rwQjTI,102.0,NA,homepage,2022-06-17T14:47:17.538Z,0.0,,Benjamin Verrecchia,0.0,0,0,
zGH5sxyoVZU,103.0,NA,homepage,2022-06-17T14:47:17.563Z,0.0,,52 minutes,0.0,0,0,
vilRUEgkHGI,104.0,NA,homepage,2022-06-17T14:47:17.593Z,0.0,,Music Life,0.0,0,0,
AwT9FhgFiXc,105.0,NA,homepage,2022-06-17T14:47:17.615Z,0.0,,Soso Maness,0.0,0,0,
mU_pjDI32kw,106.0,NA,homepage,2022-06-17T14:47:17.648Z,0.0,,France Inter,0.0,0,0,
WPni755-Krg,107.0,NA,homepage,2022-06-17T14:47:17.682Z,0.0,,Yellow Brick Cinema - Relaxing Music,0.0,0,0,
yjKDe_t9vmI,108.0,NA,homepage,2022-06-17T14:47:17.714Z,0.0,,Les Dalton,0.0,0,0,
HL8Er3cP2b4,109.0,NA,homepage,2022-06-17T14:47:17.735Z,0.0,,Xiimo,0.0,0,0,
u71rqOw61uU,110.0,NA,homepage,2022-06-17T14:47:17.773Z,0.0,,Yes vous aime,0.0,0,0,
P_SFdU9-370,111.0,NA,homepage,2022-06-17T14:47:17.799Z,0.0,,ARTE,0.0,0,0,
sdb0ZQX9Ezg,112.0,NA,homepage,2022-06-17T14:47:17.832Z,0.0,,Paul Mirabel,0.0,0,0,
UuRaCcVZA6c,113.0,NA,homepage,2022-06-17T14:47:17.862Z,0.0,,Music Brokers,0.0,0,0,
sT1KpjKbsTk,114.0,NA,homepage,2022-06-17T14:47:17.886Z,0.0,,Green Sound,0.0,0,0,
L8ZoGtAQ1mw,115.0,NA,homepage,2022-06-17T14:47:17.915Z,0.0,,The Weeknd,0.0,0,0,
o_ouo_PJxkw,116.0,NA,homepage,2022-06-17T14:47:17.931Z,0.0,,Amixem,0.0,0,0,
8EwtTZ4n24I,117.0,NA,homepage,2022-06-17T14:47:17.956Z,0.0,,Pierre Croce,0.0,0,0,
Q2zHOPBjx78,118.0,NA,homepage,2022-06-17T14:47:17.977Z,0.0,,mr bundesteam,0.0,0,0,
yVKC22BuV1w,119.0,NA,homepage,2022-06-17T14:47:17.992Z,0.0,,FilmsActu,0.0,0,0,
EGIb_bT_P_M,120.0,NA,homepage,2022-06-17T14:47:18.006Z,0.0,,Deep Mood.,0.0,0,0,
QSkV8-0m0SM,121.0,NA,homepage,2022-06-17T14:47:18.019Z,0.0,,Amixem,0.0,0,0,
6uVUv8gZHBE,122.0,NA,homepage,2022-06-17T14:47:18.032Z,0.0,,4K Video Nature - Focus Music,0.0,0,0,
rrvEAGYhwpc,123.0,NA,homepage,2022-06-17T14:47:18.045Z,0.0,,Le Monde à L'Envers,0.0,0,0,
GJIRZz9opnc,124.0,NA,homepage,2022-06-17T14:47:18.059Z,0.0,,Sora,0.0,0,0,
lg8hsNjTlUo,125.0,NA,homepage,2022-06-17T14:47:18.073Z,0.0,,Le Monde,0.0,0,0,
HjBcMHmWnwU,126.0,NA,homepage,2022-06-17T14:47:18.083Z,0.0,,Documentaire Société,0.0,0,0,
pletdAmEGpM,127.0,NA,homepage,2022-06-17T14:47:18.099Z,0.0,,Linca TV,0.0,0,0,
IUXNiDJJ_9s,128.0,NA,homepage,2022-06-17T14:47:18.113Z,0.0,,The Timer,0.0,0,0,
PigQ8Sisg6c,129.0,NA,homepage,2022-06-17T14:47:18.127Z,0.0,,NRJ Hits,0.0,0,0,
P8OWqf62KdQ,130.0,NA,homepage,2022-06-17T14:47:18.140Z,0.0,,THEODORT,0.0,0,0,
pPbLtSjFlgE,131.0,NA,homepage,2022-06-17T14:47:18.157Z,0.0,,NBA Extra - beIN SPORTS France,0.0,0,0,
0Qr7sP7G5RQ,132.0,NA,homepage,2022-06-17T14:47:18.170Z,0.0,,Marwa Loud,0.0,0,0,
CpZBJZYJKFE,133.0,NA,homepage,2022-06-17T14:47:18.182Z,0.0,,Cyprien,0.0,0,0,
lTRiuFIWV54,134.0,NA,homepage,2022-06-17T14:47:18.198Z,0.0,,Lofi Girl,0.0,0,0,
WHetpghmQRk,135.0,NA,homepage,2022-06-17T14:47:18.211Z,0.0,,France Inter,0.0,0,0,
uZJViaajQWE,136.0,NA,homepage,2022-06-17T14:47:18.224Z,0.0,,Amixem,0.0,0,0,
ivyAsuKzM9Y,137.0,NA,homepage,2022-06-17T14:47:18.241Z,0.0,,BLING !,0.0,0,0,
