url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
rrvEAGYhwpc,0.0,NA,homepage,2022-06-20T10:05:42.166Z,0.0,,Le Monde à L'Envers,0.0,0,0,
zbNWCv2tmYo,1.0,NA,homepage,2022-06-20T10:05:42.223Z,0.0,,Amixem,0.0,0,0,
ndVxD9u95Z0,2.0,NA,homepage,2022-06-20T10:05:42.250Z,0.0,,Deep Mood.,0.0,0,0,
wS8kBuKX1eg,3.0,NA,homepage,2022-06-20T10:05:42.264Z,0.0,,HugoDécrypte - Actus du jour,0.0,0,0,
ZaNG3Dojvs4,4.0,NA,homepage,2022-06-20T10:05:42.273Z,0.0,,Sud Radio,0.0,0,0,
gOyr7OAPZrE,5.0,NA,homepage,2022-06-20T10:05:42.282Z,0.0,,Cyprien,0.0,0,0,
g9S2JrvftrY,6.0,NA,homepage,2022-06-20T10:05:42.290Z,0.0,,SQUEEZIE,0.0,0,0,
dqyxGh2Ps8w,7.0,NA,homepage,2022-06-20T10:05:42.299Z,0.0,,Darko,0.0,0,0,
3s6Hul8m324,8.0,NA,homepage,2022-06-20T10:05:42.308Z,0.0,,FRANCE 24,0.0,0,0,
ttzHuymVnkQ,9.0,NA,homepage,2022-06-20T10:05:42.317Z,0.0,,Les Echos,0.0,0,0,
sxCwXw1cbDQ,10.0,NA,homepage,2022-06-20T10:05:42.325Z,0.0,,Europe 1,0.0,0,0,
vxz8LDq3b6c,11.0,NA,homepage,2022-06-20T10:05:42.334Z,0.0,,FRANCE 24,0.0,0,0,
sKdfhsyTs7g,12.0,NA,homepage,2022-06-20T10:05:42.343Z,0.0,,Le Point,0.0,0,0,
D_dTJh9cUes,13.0,NA,homepage,2022-06-20T10:05:42.351Z,0.0,,FRANCE 24,0.0,0,0,
p8aBf6K5bkU,14.0,NA,homepage,2022-06-20T10:05:42.362Z,0.0,,euronews (en français),0.0,0,0,
IV9WOwM030I,15.0,NA,homepage,2022-06-20T10:05:42.370Z,0.0,,Fabien Olicard La deuxième chaîne,0.0,0,0,
ep4Zs9PxUc0,16.0,NA,homepage,2022-06-20T10:05:42.381Z,0.0,,Amixem,0.0,0,0,
v5pgiXol8I8,17.0,NA,homepage,2022-06-20T10:05:42.394Z,0.0,,Mcfly et Carlito,0.0,0,0,
RIGTT6pbTgA,18.0,NA,homepage,2022-06-20T10:05:42.405Z,0.0,,JAZZ & BLUES,0.0,0,0,
W-Xk4ZUW-ko,19.0,NA,homepage,2022-06-20T10:05:42.416Z,0.0,,SQUEEZIE,0.0,0,0,
8kzU3gF92o0,20.0,NA,homepage,2022-06-20T10:05:42.432Z,0.0,,Océane,0.0,0,0,
d1HUFPBWUh4,21.0,NA,homepage,2022-06-20T10:05:42.445Z,0.0,,Mcfly et Carlito la chaîne secondaire,0.0,0,0,
HPIh4EX_7JQ,22.0,NA,homepage,2022-06-20T10:05:42.453Z,0.0,,Michou,0.0,0,0,
vh4TCR2k9ig,23.0,NA,homepage,2022-06-20T10:05:42.466Z,0.0,,GMK,0.0,0,0,
ngAfjzi5hto,24.0,NA,homepage,2022-06-20T10:05:42.475Z,0.0,,Mastu,0.0,0,0,
z2YL2BBrOnE,25.0,NA,homepage,2022-06-20T10:05:42.483Z,0.0,,Studio Bagel,0.0,0,0,
z2lFEZw3Gzs,26.0,NA,homepage,2022-06-20T10:05:42.496Z,0.0,,Sofyan,0.0,0,0,
KZwHixxG-0g,27.0,NA,homepage,2022-06-20T10:05:42.505Z,0.0,,Sheshounet,0.0,0,0,
mZhf84hLjRQ,28.0,NA,homepage,2022-06-20T10:05:42.513Z,0.0,,Rachel & Emilien - Rénovation,0.0,0,0,
