url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
5iUVhGLLbXw,0.0,NA,homepage,2022-06-16T11:04:54.348Z,0.0,,Mastu,0.0,0,0,
36YnV9STBqc,1.0,NA,homepage,2022-06-16T11:04:54.426Z,0.0,,The Good Life Radio x Sensual Musique,0.0,0,0,
7H7ZzB-fWUg,2.0,NA,homepage,2022-06-16T11:04:54.456Z,0.0,,Le Monde à L'Envers,0.0,0,0,
3OLFhg4Rsrs,3.0,NA,homepage,2022-06-16T11:04:54.491Z,0.0,,Tibo InShape,0.0,0,0,
eizMA9Nk-5Q,4.0,NA,homepage,2022-06-16T11:04:54.512Z,0.0,,Aminematue,0.0,0,0,
g9S2JrvftrY,5.0,NA,homepage,2022-06-16T11:04:54.532Z,0.0,,SQUEEZIE,0.0,0,0,
MIzRCok_x9A,6.0,NA,homepage,2022-06-16T11:04:54.554Z,0.0,,AYOUB1080p,0.0,0,0,
KH13Q0Bfc0w,7.0,NA,homepage,2022-06-16T11:04:54.578Z,0.0,,Sir Gibsy,0.0,0,0,
JW3UjXPpNa4,8.0,NA,homepage,2022-06-16T11:04:54.601Z,0.0,,Your Guitar Academy,0.0,0,0,
N5_huaN1mGk,9.0,NA,homepage,2022-06-16T11:04:54.619Z,0.0,,CANAL+,0.0,0,0,
QrEUokvKCuQ,10.0,NA,homepage,2022-06-16T11:04:54.638Z,0.0,,Amixem,0.0,0,0,
3XhVEpSOyTc,11.0,NA,homepage,2022-06-16T11:04:54.655Z,0.0,,Acoustic Greatest Hits.,0.0,0,0,
eaNj76vkqOY,12.0,NA,homepage,2022-06-16T11:04:54.674Z,0.0,,Montreux Comedy,0.0,0,0,
bc7HLt9-IuA,13.0,NA,homepage,2022-06-16T11:04:54.700Z,0.0,,Lena Situations,0.0,0,0,
8EwtTZ4n24I,14.0,NA,homepage,2022-06-16T11:04:54.729Z,0.0,,Pierre Croce,0.0,0,0,
IYZZUjSsOpg,15.0,NA,homepage,2022-06-16T11:04:54.753Z,0.0,,Mcfly et Carlito,0.0,0,0,
HYxAjLS87o0,16.0,NA,homepage,2022-06-16T11:04:54.780Z,0.0,,Chef Verrecchia,0.0,0,0,
niiiLDnuRgg,17.0,NA,homepage,2022-06-16T11:04:54.800Z,0.0,,Juju Fitcats,0.0,0,0,
1onBuWFzJMc,18.0,NA,homepage,2022-06-16T11:04:54.852Z,0.0,,Manga Trash,0.0,0,0,
fAssPEi5pTs,19.0,NA,homepage,2022-06-16T11:04:54.863Z,0.0,,Michou,0.0,0,0,
