url,homePosition,ytkids,type,insertionDate,refreshNB,regionAllowed,author,watchTime,actionNB,videoViewsNB,parent_id
QG_yHZDlFqE,0.0,NA,homepage,2022-06-17T09:06:46.698Z,0.0,,orelsan,0.0,0,0,
ndVxD9u95Z0,1.0,NA,homepage,2022-06-17T09:06:46.718Z,0.0,,Deep Mood.,0.0,0,0,
PJtORUQUrqw,2.0,NA,homepage,2022-06-17T09:06:46.727Z,0.0,,Le Monde à L'Envers,0.0,0,0,
o3oeMBrbnxk,3.0,NA,homepage,2022-06-17T09:06:46.735Z,0.0,,Tev - Ici Japon,0.0,0,0,
qO77uKndRfw,4.0,NA,homepage,2022-06-17T09:06:46.744Z,0.0,,AshStudio7,0.0,0,0,
JrB-uQhVtNE,5.0,NA,homepage,2022-06-17T09:06:46.753Z,0.0,,DENYZEE,0.0,0,0,
6rYWeyTb0xU,6.0,NA,homepage,2022-06-17T09:06:46.761Z,0.0,,Lucid Dream,0.0,0,0,
5khwmyPItxE,7.0,NA,homepage,2022-06-17T09:06:46.771Z,0.0,,Hooper Highlights,0.0,0,0,
M9OyO3bTqFg,8.0,NA,homepage,2022-06-17T09:06:46.779Z,0.0,,DORETDEPLATINE,0.0,0,0,
eaNj76vkqOY,9.0,NA,homepage,2022-06-17T09:06:46.789Z,0.0,,Montreux Comedy,0.0,0,0,
bc7HLt9-IuA,10.0,NA,homepage,2022-06-17T09:06:46.797Z,0.0,,Lena Situations,0.0,0,0,
8EwtTZ4n24I,11.0,NA,homepage,2022-06-17T09:06:46.806Z,0.0,,Pierre Croce,0.0,0,0,
YY_sMHcidAk,12.0,NA,homepage,2022-06-17T09:06:46.815Z,0.0,,Poisson Fécond,0.0,0,0,
AEHTde32NZY,13.0,NA,homepage,2022-06-17T09:06:46.824Z,0.0,,Fred Van Long,0.0,0,0,
HYxAjLS87o0,14.0,NA,homepage,2022-06-17T09:06:46.832Z,0.0,,Chef Verrecchia,0.0,0,0,
wBzRYyWdjCM,15.0,NA,homepage,2022-06-17T09:06:46.841Z,0.0,,Best Of Antoine Daniel,0.0,0,0,
d137SkCZws0,16.0,NA,homepage,2022-06-17T09:06:46.852Z,0.0,,Smells Like GASOLINE,0.0,0,0,
8akwd0B6PZk,17.0,NA,homepage,2022-06-17T09:06:46.862Z,0.0,,Clique TV,0.0,0,0,
1onBuWFzJMc,18.0,NA,homepage,2022-06-17T09:06:46.871Z,0.0,,Manga Trash,0.0,0,0,
LiFh71549lI,19.0,NA,homepage,2022-06-17T09:06:46.880Z,0.0,,JOSPLAY,0.0,0,0,
oyT-mHvHXOk,20.0,NA,homepage,2022-06-17T09:06:46.890Z,0.0,,Tides of Time - Topic,0.0,0,0,
eizMA9Nk-5Q,21.0,NA,homepage,2022-06-17T09:06:46.898Z,0.0,,Aminematue,0.0,0,0,
Cp4Rxh1ZqzA,22.0,NA,homepage,2022-06-17T09:06:46.907Z,0.0,,Deep House Nation,0.0,0,0,
wT1Oy0zRDD8,23.0,NA,homepage,2022-06-17T09:06:46.915Z,0.0,,Amixem,0.0,0,0,
p9gpouZp2QA,24.0,NA,homepage,2022-06-17T09:06:46.926Z,0.0,,Miracle Music,0.0,0,0,
dz0dEzAHKUo,25.0,NA,homepage,2022-06-17T09:06:46.936Z,0.0,,Le Dessous des Cartes - ARTE,0.0,0,0,
g9S2JrvftrY,26.0,NA,homepage,2022-06-17T09:06:46.944Z,0.0,,SQUEEZIE,0.0,0,0,
PlPvintQabo,27.0,NA,homepage,2022-06-17T09:06:46.956Z,0.0,,Yann Piette,0.0,0,0,
XnitQYkYYcw,28.0,NA,homepage,2022-06-17T09:06:46.964Z,0.0,,FailArmy,0.0,0,0,
3XhVEpSOyTc,29.0,NA,homepage,2022-06-17T09:06:46.973Z,0.0,,Acoustic Greatest Hits.,0.0,0,0,
OSQKThfBjXc,30.0,NA,homepage,2022-06-17T09:06:46.982Z,0.0,,JOYCA,0.0,0,0,
niiiLDnuRgg,31.0,NA,homepage,2022-06-17T09:06:46.990Z,0.0,,Juju Fitcats,0.0,0,0,
w8_sP9UVeww,32.0,NA,homepage,2022-06-17T09:06:47.001Z,0.0,,Radio Rock Music,0.0,0,0,
pthaN3Cm9ro,33.0,NA,homepage,2022-06-17T09:06:47.010Z,0.0,,Jamy - Epicurieux,0.0,0,0,
7uqeNEFk53s,34.0,NA,homepage,2022-06-17T09:06:47.019Z,0.0,,Beautiful Melody,0.0,0,0,
SgW5d1OCD7Q,35.0,NA,homepage,2022-06-17T09:06:47.028Z,0.0,,Investigations et Enquêtes,0.0,0,0,
oEmvfTeZ3XY,36.0,NA,homepage,2022-06-17T09:06:47.037Z,0.0,,Midnight Whiskey,0.0,0,0,
7H7ZzB-fWUg,37.0,NA,homepage,2022-06-17T09:06:47.045Z,0.0,,Le Monde à L'Envers,0.0,0,0,
EGIb_bT_P_M,38.0,NA,homepage,2022-06-17T09:06:47.056Z,0.0,,Deep Mood.,0.0,0,0,
Ps-r_kYikJ4,39.0,NA,homepage,2022-06-17T09:06:47.066Z,0.0,,Futbol y Curvas,0.0,0,0,
xATpkkeX_qk,40.0,NA,homepage,2022-06-17T09:06:47.074Z,0.0,,Love YourSelf,0.0,0,0,
H5S1M8pG6dU,41.0,NA,homepage,2022-06-17T09:06:47.083Z,0.0,,JoBlo Horror Trailers,0.0,0,0,
oerRDDPMFD0,42.0,NA,homepage,2022-06-17T09:06:47.091Z,0.0,,Origines Media,0.0,0,0,
v9WSjE3tIkg,43.0,NA,homepage,2022-06-17T09:06:47.100Z,0.0,,Beast Reacts,0.0,0,0,
BGnJtst5fSI,44.0,NA,homepage,2022-06-17T09:06:47.109Z,0.0,,Mastulipe,0.0,0,0,
gdcEUoEDLL4,45.0,NA,homepage,2022-06-17T09:06:47.117Z,0.0,,Charlotte Pouget,0.0,0,0,
CYYtLXfquy0,46.0,NA,homepage,2022-06-17T09:06:47.125Z,0.0,,TrailerSpot,0.0,0,0,
T4-rIvTEe3g,47.0,NA,homepage,2022-06-17T09:06:47.133Z,0.0,,Score 90,0.0,0,0,
